step,loss
1,5.363831996917725
2,5.311247825622559
3,4.540268421173096
4,4.1680803298950195
5,3.838222026824951
6,3.365325450897217
7,2.938713550567627
8,2.5306878089904785
9,2.033496618270874
10,1.9904083013534546
11,1.5719797611236572
12,1.644870638847351
13,1.6234411001205444
14,1.7393808364868164
15,1.2735322713851929
16,1.870578408241272
17,1.5884042978286743
18,1.3802478313446045
19,0.9914315938949585
20,1.1462204456329346
21,1.2402812242507935
22,1.1642993688583374
23,1.5867431163787842
24,1.1068404912948608
25,1.3022171258926392
26,0.9043517708778381
27,1.0714198350906372
28,0.7002944946289062
29,0.7022038102149963
30,0.9744563102722168
31,0.8144428730010986
32,1.0618445873260498
33,0.6593764424324036
34,0.9129146933555603
35,0.7749605774879456
36,0.7602105736732483
37,0.8016913533210754
38,0.901697039604187
39,0.8715819716453552
40,0.8365944623947144
41,0.6368425488471985
42,0.7189533114433289
43,0.8417022824287415
44,0.5861495137214661
45,0.7054904699325562
46,0.6736862063407898
47,0.9359012842178345
48,0.7046779990196228
49,0.6913048624992371
50,0.8636720776557922
51,0.6063559651374817
52,0.6437983512878418
53,0.8435689210891724
54,0.5001187920570374
55,0.937110185623169
56,0.7761095762252808
57,0.9784455299377441
58,0.4668917953968048
59,0.8440458178520203
60,0.4730684161186218
61,0.6793203949928284
62,0.7322965264320374
63,0.522789478302002
64,0.4948171079158783
65,0.5713167786598206
66,0.4870113134384155
67,0.6693670749664307
68,0.5201563835144043
69,0.6262078881263733
70,0.49630099534988403
71,0.4706662893295288
72,0.956330418586731
73,0.6787701845169067
74,0.632910430431366
75,0.6014760136604309
76,0.8512762784957886
77,0.43303146958351135
78,0.6268283724784851
79,0.47973063588142395
80,0.5523285865783691
81,0.7394242286682129
82,0.7301588654518127
83,0.4045119285583496
84,0.7655506134033203
85,0.6861591339111328
86,0.5821359753608704
87,0.5335665941238403
88,0.5358501672744751
89,0.8694285750389099
90,0.5078341960906982
91,0.4148006737232208
92,0.5497738718986511
93,0.7277014255523682
94,0.47564497590065
95,0.4194236397743225
96,0.8353180289268494
97,0.5804160237312317
98,0.8008044362068176
99,0.5561396479606628
100,0.5712248086929321
101,0.7950311303138733
102,0.7089694738388062
103,0.5695415139198303
104,0.5414251089096069
105,0.45621776580810547
106,0.542113721370697
107,0.5359609127044678
108,0.6819716691970825
109,0.4521498382091522
110,0.548740565776825
111,0.39016586542129517
112,0.5136072039604187
113,0.4767490029335022
114,0.4629697799682617
115,0.4250340163707733
116,0.38558971881866455
117,0.4652787446975708
118,0.4783833622932434
119,0.5186966061592102
120,0.48921889066696167
121,0.5250976085662842
122,0.7132498025894165
123,0.39811310172080994
124,0.6772499680519104
125,0.4028051793575287
126,0.4670187532901764
127,0.6428021788597107
128,0.5608770847320557
129,0.7215218544006348
130,0.290577232837677
131,0.5614521503448486
132,0.4524102807044983
133,0.5128936171531677
134,0.5909814238548279
135,0.6365842223167419
136,0.5025179386138916
137,0.5893996357917786
138,0.6067164540290833
139,0.3836003839969635
140,0.5986394286155701
141,0.22455866634845734
142,0.6108689904212952
143,0.5811271071434021
144,0.6199572682380676
145,0.528731107711792
146,0.4047004282474518
147,0.3702431321144104
148,0.5839916467666626
149,0.41382190585136414
150,0.519784152507782
151,0.45879992842674255
152,0.47219783067703247
153,0.6668325662612915
154,0.5704049468040466
155,0.41356799006462097
156,0.45073893666267395
157,0.6678876876831055
158,0.5009382963180542
159,0.4268995523452759
160,0.42389485239982605
161,0.3970695436000824
162,0.6849916577339172
163,0.5853111147880554
164,0.3395353853702545
165,1.0582460165023804
166,0.40097829699516296
167,0.4632430672645569
168,0.42195242643356323
169,0.44105711579322815
170,0.41552314162254333
171,0.3966134190559387
172,0.44125252962112427
173,0.5106378197669983
174,0.4904063642024994
175,0.4746178984642029
176,0.516065239906311
177,0.5622252821922302
178,0.49641770124435425
179,0.6827490329742432
180,0.514851987361908
181,0.26013749837875366
182,0.7006667256355286
183,0.510061502456665
184,0.4553234279155731
185,0.426520973443985
186,0.4970606565475464
187,0.6433529853820801
188,0.6207196712493896
189,0.4706157445907593
190,0.4661635458469391
191,0.45967239141464233
192,0.5023785829544067
193,0.4960486590862274
194,0.39785075187683105
195,0.4727124869823456
196,0.5167904496192932
197,0.5493243336677551
198,0.379993736743927
199,0.4030552804470062
200,0.5453198552131653
201,0.579274594783783
202,0.5456693172454834
203,0.5967004299163818
204,0.2565595805644989
205,0.3334876596927643
206,0.44361162185668945
207,0.20152243971824646
208,0.4168356657028198
209,0.41750356554985046
210,0.38566854596138
211,0.2659052908420563
212,0.6057592630386353
213,0.6021758317947388
214,0.37753352522850037
215,0.41877058148384094
216,0.5399463772773743
217,0.3389648497104645
218,0.338429719209671
219,0.3964094817638397
220,0.45710229873657227
221,0.4284704625606537
222,0.30778443813323975
223,0.4958980977535248
224,0.46209874749183655
225,0.32152390480041504
226,0.5044568181037903
227,0.38546431064605713
228,0.31839892268180847
229,0.3168282210826874
230,0.4997174143791199
231,0.45885607600212097
232,0.35909369587898254
233,0.37949395179748535
234,0.5429368019104004
235,0.4458232522010803
236,0.5156636834144592
237,0.36464324593544006
238,0.5357557535171509
239,0.4908079504966736
240,0.3945540189743042
241,0.5051687359809875
242,0.46869781613349915
243,0.375716894865036
244,0.3715696334838867
245,0.6677785515785217
246,0.3432821035385132
247,0.2963525652885437
