step,loss
1,0.6759856343269348
2,0.6851871013641357
3,0.6880853772163391
4,0.6935086846351624
5,0.6751511693000793
6,0.6679704189300537
7,0.6904441714286804
8,0.6765505075454712
9,0.6734372973442078
10,0.7002143263816833
11,0.6927655935287476
12,0.7079381942749023
13,0.7235232591629028
14,0.6709498763084412
15,0.7056838870048523
16,0.6693617701530457
17,0.7310747504234314
18,0.6694924235343933
19,0.6952610015869141
20,0.6726201176643372
21,0.6622268557548523
22,0.7182189226150513
23,0.6781098246574402
24,0.6919368505477905
25,0.6809179782867432
26,0.6896749138832092
27,0.646224319934845
28,0.6457483172416687
29,0.6714350581169128
30,0.6931545734405518
31,0.6659473776817322
32,0.6904680728912354
33,0.6882708072662354
34,0.6756727695465088
35,0.6461452841758728
36,0.6702311635017395
37,0.662584125995636
38,0.6398835182189941
39,0.660106897354126
40,0.6996572017669678
41,0.6578983068466187
42,0.7209457159042358
43,0.6608220338821411
44,0.6429452300071716
45,0.6827993988990784
46,0.6607838273048401
47,0.7056496143341064
48,0.6831170916557312
49,0.7099094986915588
50,0.6739364266395569
51,0.6646069884300232
52,0.7307832837104797
53,0.6807998418807983
54,0.7045001983642578
55,0.70477694272995
56,0.7291391491889954
57,0.7036622166633606
58,0.6980041861534119
59,0.6940630078315735
60,0.6675899028778076
61,0.6852344274520874
62,0.6905739307403564
63,0.6853370666503906
64,0.6953537464141846
65,0.6578376889228821
66,0.6856101155281067
67,0.6797612309455872
68,0.6792686581611633
69,0.684739887714386
70,0.691728949546814
71,0.6805934309959412
72,0.6647576689720154
73,0.69114089012146
74,0.6652857065200806
75,0.6754403114318848
76,0.6804708242416382
77,0.6776219606399536
78,0.6719340682029724
79,0.6797805428504944
80,0.6935509443283081
81,0.6934064030647278
82,0.7037587761878967
83,0.7101352214813232
84,0.6835299730300903
85,0.700964629650116
86,0.6869105100631714
87,0.6819827556610107
88,0.6800195574760437
89,0.6671967506408691
90,0.6854576468467712
91,0.6751528978347778
92,0.6795375347137451
93,0.6846321225166321
94,0.6828462481498718
95,0.6794547438621521
96,0.6788628697395325
97,0.6717397570610046
98,0.6754366159439087
99,0.6898548007011414
100,0.6810052394866943
101,0.6787518262863159
102,0.6827372908592224
103,0.6758841872215271
104,0.6836293935775757
105,0.6797033548355103
106,0.6678470373153687
107,0.7093185186386108
108,0.6875035762786865
109,0.6667668223381042
110,0.6728919744491577
111,0.6648744940757751
