step,loss
50,2.0941684246063232
100,1.408769965171814
150,1.2598087787628174
200,1.1437084674835205
250,1.0111943483352661
300,0.8901190757751465
350,0.9443172812461853
400,0.8863721489906311
450,0.8498994708061218
500,0.7634177207946777
550,0.8146848082542419
600,0.7290979027748108
650,0.7328061461448669
700,0.795754075050354
750,0.6750909686088562
800,0.6778625845909119
850,0.6866822838783264
900,0.6506704688072205
950,0.6602612137794495
1000,0.610045850276947
1050,0.7463297843933105
1100,0.6923174262046814
1150,0.6224935054779053
1200,0.6125243902206421
1250,0.7022339701652527
1300,0.7051413059234619
1350,0.6415615081787109
1400,0.6314493417739868
1450,0.6558125615119934
1500,0.6520635485649109
1550,0.7285351753234863
1600,0.618946373462677
1650,0.6216751933097839
1700,0.5992014408111572
1750,0.6433607935905457
1800,0.7166944742202759
1850,0.6272105574607849
1900,0.6375314593315125
1950,0.6554340720176697
2000,0.5825189352035522
2050,0.6376093626022339
2100,0.6451632380485535
2150,0.5762637257575989
2200,0.6165494918823242
2250,0.5811079144477844
2300,0.587293803691864
2350,0.5656970143318176
2400,0.6945600509643555
2450,0.6244897842407227
2500,0.5799025297164917
2550,0.5343397259712219
2600,0.576016902923584
2650,0.5835847854614258
2700,0.6068392992019653
2750,0.5583139061927795
2800,0.5373865962028503
2850,0.5258397459983826
2900,0.5304937362670898
2950,0.5328181982040405
3000,0.6033703088760376
3050,0.5627515316009521
3100,0.5803593397140503
3150,0.5366072654724121
3200,0.5532920360565186
3250,0.4721071422100067
3300,0.5423083305358887
3350,0.5345990657806396
3400,0.5576624870300293
3450,0.5293633937835693
3500,0.49302399158477783
3550,0.6169701814651489
3600,0.5441373586654663
3650,0.6171216368675232
3700,0.5324497818946838
3750,0.6134636998176575
3800,0.49201419949531555
3850,0.6306565403938293
3900,0.5581844449043274
3950,0.5212094783782959
4000,0.4706268608570099
4050,0.5719344019889832
4100,0.5495672821998596
4150,0.5118868350982666
4200,0.5246784090995789
4250,0.46790847182273865
4300,0.5582031011581421
4350,0.5223930478096008
4400,0.5387130975723267
4450,0.4831172227859497
4500,0.48221102356910706
4550,0.5409572124481201
4600,0.5314547419548035
4650,0.5449846386909485
4700,0.5658819079399109
4750,0.5910226702690125
4800,0.5031610131263733
4850,0.5239049196243286
4900,0.5054526925086975
4950,0.5002574920654297
5000,0.5014366507530212
5050,0.5065056681632996
5100,0.5844544768333435
5150,0.5420002341270447
5200,0.46149617433547974
5250,0.46831214427948
5300,0.4663620889186859
5350,0.5436120629310608
5400,0.5267579555511475
5450,0.4740495979785919
5500,0.4776395857334137
5550,0.464969277381897
5600,0.5358980298042297
5650,0.4120950400829315
5700,0.4474351406097412
5750,0.5217386484146118
5800,0.5090584754943848
5850,0.47280022501945496
5900,0.4413474202156067
5950,0.45341116189956665
6000,0.4577665328979492
6050,0.4826858639717102
6100,0.46490493416786194
6150,0.45923876762390137
6200,0.5109320282936096
6250,0.46836596727371216
6300,0.48936694860458374
6350,0.4177379906177521
6400,0.48626601696014404
6450,0.4847366213798523
6500,0.46197381615638733
6550,0.48709648847579956
6600,0.4672705829143524
6650,0.4737057387828827
6700,0.4220356345176697
6750,0.522560715675354
6800,0.4619433283805847
6850,0.43970799446105957
6900,0.44303348660469055
6950,0.4109131395816803
7000,0.4581562578678131
7050,0.4800533950328827
7100,0.4674835801124573
7150,0.46432116627693176
7200,0.4417623281478882
7250,0.4641956388950348
7300,0.44186684489250183
7350,0.421285480260849
7400,0.5254912376403809
7450,0.4726470708847046
7500,0.4143373370170593
7550,0.3886263370513916
7600,0.3787274956703186
7650,0.5268809199333191
7700,0.4404117166996002
7750,0.4307408928871155
7800,0.4087376594543457
7850,0.39126133918762207
7900,0.49867355823516846
7950,0.42417630553245544
8000,0.47621941566467285
8050,0.3970832824707031
8100,0.4505811631679535
8150,0.4357074797153473
8200,0.4467325210571289
8250,0.3804866671562195
8300,0.4541090726852417
8350,0.42046162486076355
8400,0.35472118854522705
8450,0.4122108519077301
8500,0.4361970126628876
8550,0.4456881880760193
8600,0.4323374629020691
8650,0.4458163380622864
8700,0.5446037650108337
8750,0.4105396568775177
8800,0.4172070324420929
8850,0.48857197165489197
8900,0.3816275894641876
8950,0.4873550236225128
9000,0.4282022714614868
9050,0.39251837134361267
9100,0.4343425929546356
9150,0.4729791283607483
9200,0.42382216453552246
9250,0.4053986370563507
9300,0.3837760090827942
9350,0.449395090341568
9400,0.4252643585205078
9450,0.45035916566848755
9500,0.36277344822883606
9550,0.3923356533050537
9600,0.48934122920036316
9650,0.4461938440799713
9700,0.4380834102630615
9750,0.4617229700088501
9800,0.48535865545272827
9850,0.38649988174438477
9900,0.42388471961021423
9950,0.4149842858314514
