step,loss,grad_norm
1,4.174624919891357,0.4574376007369337
2,3.987982749938965,0.48971463633081197
3,3.738964557647705,0.6707993608729192
4,3.362844467163086,0.6275852753979942
5,3.5517499446868896,2.8860188986839264
6,3.2357354164123535,0.9276871976625881
7,3.094494104385376,0.6548627872420859
8,3.0775299072265625,0.7715359473960969
9,3.0182294845581055,0.8075888930642875
10,3.014871597290039,0.708278679653348
11,3.014671802520752,0.6125694493558219
12,2.9201607704162598,0.5179250506225308
13,2.8509931564331055,0.39320387827778525
14,2.866502046585083,0.2609945515304383
15,2.7744388580322266,0.27856277298668647
16,2.731865644454956,0.3608778715050956
17,2.7962183952331543,0.3612191929883975
18,2.7730040550231934,0.37458398274371446
19,2.744443655014038,0.2910579018122006
20,2.6585278511047363,0.23082622338092249
21,2.66221022605896,0.23591022631851968
22,2.6081607341766357,0.2381721948624918
23,2.585055351257324,0.2707030197894275
24,2.5387046337127686,0.2514086652808655
25,2.5354561805725098,0.2542140216676938
26,2.497729539871216,0.25498527112121283
27,2.4939587116241455,0.22977693601549587
28,2.500419855117798,0.203376627509275
29,2.493389129638672,0.21310740125694594
30,2.435485363006592,0.21530856215611602
31,2.457702398300171,0.2378475244470304
32,2.480053424835205,0.25415257605159375
33,2.394120931625366,0.21445811995107764
34,2.4090793132781982,0.210195128715333
35,2.3882226943969727,0.1849035160987153
36,2.3623464107513428,0.2516413163147845
37,2.3450844287872314,0.19088247580345483
38,2.3480868339538574,0.19087355670448936
39,2.302076578140259,0.1958803706974045
40,2.3770358562469482,0.24506962324898596
41,2.3284833431243896,0.2098897312272261
42,2.320420980453491,0.17262272466556927
43,2.2906813621520996,0.20881860017080223
44,2.3219077587127686,0.2144985157070497
45,2.345856189727783,0.2563475178375681
46,2.293936252593994,0.20762871668298316
47,2.317990303039551,0.21432136044927375
48,2.3220150470733643,0.21917980371246315
49,2.2799038887023926,0.20835183435107302
50,2.2600443363189697,0.1975092859680878
51,2.251926898956299,0.18391504124360963
52,2.245445489883423,0.19614401071515333
53,2.263798952102661,0.20598451785617325
54,2.232135772705078,0.2160066566450152
55,2.2117650508880615,0.20541255086893734
56,2.269951343536377,0.2007385464131016
57,2.242509126663208,0.2370812558920933
58,2.2188024520874023,0.21375980089865063
59,2.186359167098999,0.2286231790200568
60,2.2146594524383545,0.201030723748858
61,2.210970163345337,0.21800328498139218
62,2.211620569229126,0.27323255674387714
63,2.1910250186920166,0.245214908268264
64,2.1927413940429688,0.21532694454250592
65,2.1457314491271973,0.23343202734769855
66,2.143705129623413,0.2113645350500213
67,2.101191282272339,0.19842598791767047
68,2.125302314758301,0.26317705896715476
69,2.103252649307251,0.23464791114079614
70,2.1175808906555176,0.18529577765338348
71,2.152501344680786,0.19283533138488346
72,2.2005183696746826,0.3066884549110386
73,2.1548380851745605,0.2899228954616484
74,2.1093835830688477,0.2463610472747846
75,2.129215955734253,0.21543734292855943
76,2.094367504119873,0.20973050883732486
77,2.087214946746826,0.24683934358269147
78,2.159062385559082,0.2183756268821671
79,2.104294538497925,0.2822573262123661
80,2.1592767238616943,0.22804700942065398
81,2.1137773990631104,0.22704576960125206
82,2.116116523742676,0.18756681896289182
83,2.0897839069366455,0.1851523274679324
84,2.064523220062256,0.21085950798350206
85,2.0564498901367188,0.18910437973345331
86,2.050912618637085,0.17262459677024292
87,2.0057640075683594,0.17992221120433377
88,2.008937358856201,0.20891476539100898
89,2.093937635421753,0.2190149557349505
90,2.1054189205169678,0.23524691810329737
91,2.045330286026001,0.19506638677071642
92,2.068664312362671,0.22072219539229165
93,2.102271556854248,0.2050727296236287
94,2.010023355484009,0.20733878350778814
95,2.036525011062622,0.2254914475594603
96,2.032658100128174,0.19597592770025143
97,1.9714491367340088,0.22259836946833045
98,2.0041308403015137,0.1904499380729776
99,1.9831018447875977,0.19927102493068882
100,1.960109829902649,0.19197196558143184
101,1.9859298467636108,0.23478511928193074
102,1.9541454315185547,0.18493921247275844
103,1.9650295972824097,0.1767329581019963
104,1.9397268295288086,0.22617668666682583
105,2.0091214179992676,0.22661734300016897
106,2.037083148956299,0.24683728751586373
107,1.9878356456756592,0.22274196921640566
108,2.01324725151062,0.19749610953155647
109,2.032205104827881,0.21462658179750452
110,2.0049684047698975,0.21754798942671194
111,1.9652457237243652,0.2009924348201956
112,1.9519275426864624,0.19936175251610586
113,1.9286350011825562,0.20038643036104664
114,1.9743638038635254,0.1850928028912898
115,1.950334072113037,0.21532702965120004
116,1.9235469102859497,0.20173001922521963
117,1.956105351448059,0.21934960619530117
118,1.9394580125808716,0.23091629131688424
119,1.9087649583816528,0.21056758989611196
120,1.8738585710525513,0.21941056027832212
121,1.9771912097930908,0.21624617621329667
122,1.9861027002334595,0.22640949647843228
123,1.9572601318359375,0.283026808808311
124,1.9624472856521606,0.2430101559911138
125,1.9600839614868164,0.20092322684525307
126,1.8924027681350708,0.2439151192670839
127,1.9102839231491089,0.24594731255498437
128,1.8709384202957153,0.2072528371415974
129,1.8711973428726196,0.25076768681870926
130,1.8568445444107056,0.22191537661043395
131,1.8826829195022583,0.179641692946219
132,1.9106488227844238,0.19033966623841006
133,1.9413295984268188,0.30436698335102885
134,1.9133936166763306,0.26200269725929287
135,1.8646739721298218,0.22364367530938115
136,1.8614710569381714,0.22128814439195948
137,1.8660746812820435,0.21606818068662256
138,1.8554760217666626,0.23673722908399952
139,1.8966891765594482,0.19685718571428346
140,1.7931591272354126,0.2610323386662812
141,1.9176418781280518,0.21567552328098316
