step,loss,grad_norm
0,4.245858192443848,3.1103379420563826
1,3.9663732051849365,2.514612753501171
2,3.8205671310424805,1.835976424360524
3,3.755155563354492,1.6473207392844902
4,3.721682071685791,1.520386885835528
5,3.6681718826293945,1.5275587176291616
6,3.640108585357666,1.5085303255773215
7,3.6202449798583984,1.4473682143574496
8,3.5790112018585205,1.4428036363498171
9,3.5587575435638428,1.3859559560220678
10,3.5273032188415527,1.3746574962486369
11,3.4919238090515137,1.4293085355119557
12,3.4552249908447266,1.37451763268448
13,3.423429489135742,1.3074041112408565
14,3.4041507244110107,1.4296490155463726
15,3.365577220916748,1.2581452757163019
16,3.3455538749694824,1.2153110796227278
17,3.311150550842285,1.2016524344928219
18,3.308565855026245,1.2347933660320674
19,3.2737698554992676,1.115678550878101
20,3.243583917617798,1.12655367792386
21,3.2190535068511963,1.1198593450802437
22,3.1995370388031006,1.0997121017149187
23,3.200347423553467,1.084671892599491
24,3.1727287769317627,1.0180130265878875
25,3.148776054382324,1.0392372089929223
26,3.146707534790039,0.9808663770674447
27,3.1320338249206543,1.0385428243575041
28,3.097947597503662,1.0286810975655223
29,3.082303762435913,0.9467446018076477
30,3.0825767517089844,0.9962430112649697
31,3.076068878173828,0.8805273745260572
32,3.037477493286133,1.000229931338708
33,3.0299508571624756,0.9853759103881807
34,3.0240402221679688,0.8287365789950701
35,3.0052638053894043,0.8928480026597441
36,2.995163917541504,0.8305146244494762
37,2.971855878829956,0.7969979018211312
38,2.966071844100952,0.8305391309670138
39,2.9718260765075684,0.8198144052820802
40,2.9539504051208496,0.7618541117672892
41,2.9391329288482666,0.7664343908714907
42,2.9354448318481445,0.7843239367189683
43,2.9172239303588867,0.7141642576984971
44,2.9028220176696777,0.8234440852368233
45,2.9068186283111572,0.7183998229157538
46,2.8873672485351562,0.7297565531203417
47,2.8856165409088135,0.6709568064567125
48,2.871544361114502,0.7441239780150767
49,2.8667452335357666,0.7192613092338696
50,2.860527276992798,0.6206903081813904
51,2.8537726402282715,0.6518633789816854
52,2.843200922012329,0.6904455861432609
53,2.844449996948242,0.6201170313611658
54,2.833867073059082,0.7053266415383562
55,2.835573434829712,0.6143832990618051
56,2.823063373565674,0.6406337171572629
57,2.8201379776000977,0.6157315639963513
58,2.8149502277374268,0.5877947860684639
59,2.832352638244629,0.5915032231407175
60,2.7720842361450195,0.6029682824521198
61,2.784245014190674,0.5593451520312878
62,2.793921947479248,0.5540441171096516
63,2.7515134811401367,0.5384064772571715
64,2.7711222171783447,0.5212285304199952
65,2.768953323364258,0.5670769451409341
66,2.7857768535614014,0.47800968944337835
67,2.767510175704956,0.49427736763086033
68,2.7522103786468506,0.5445989517650274
69,2.7530622482299805,0.5339533334918584
70,2.7371227741241455,0.46724299547447334
71,2.7318432331085205,0.5348265630968075
72,2.7340784072875977,0.511726248481925
73,2.732858419418335,0.4572027852684839
74,2.7202107906341553,0.5117033664083748
75,2.7232069969177246,0.46143376880667225
76,2.713331460952759,0.47367070697457037
77,2.732009172439575,0.4283428969914837
78,2.7050211429595947,0.5054105724839179
79,2.722665309906006,0.41194693972595914
80,2.7091434001922607,0.4421991877008873
81,2.7016615867614746,0.44248279138379476
82,2.695131540298462,0.40672999044140284
83,2.6933276653289795,0.4413724171152162
84,2.7018332481384277,0.472800761120247
85,2.6734249591827393,0.40693175879056626
86,2.6875460147857666,0.545618369695619
87,2.67698335647583,0.44315088186365587
88,2.6842281818389893,0.5166181596012802
89,2.6696484088897705,0.5147223937170534
90,2.6916399002075195,0.5812226441477779
91,2.6909921169281006,0.47193261137950054
92,2.6709463596343994,0.509010231220765
93,2.678345203399658,0.4818807313016586
94,2.643042802810669,0.4631879876743443
95,2.6649699211120605,0.6288796487299454
96,2.66690993309021,0.3888986185443363
97,2.660318613052368,0.5946819601240104
98,2.6657261848449707,0.5041866494022981
99,2.660701274871826,0.3972039018519321
100,2.644833564758301,0.5413594654761811
101,2.653853178024292,0.46427969448228523
102,2.6641616821289062,0.5807841163322219
103,2.6521830558776855,0.5608202419070997
104,2.6412668228149414,0.4977914472827179
105,2.657813310623169,0.3766986216416321
106,2.62965989112854,0.6159823911611448
107,2.646040678024292,0.4348958736537174
108,2.6221935749053955,0.4247287622603527
109,2.634549856185913,0.4622407555685827
110,2.616112470626831,0.43621829951326135
111,2.625610589981079,0.7035736767298356
112,2.637456178665161,0.3755782477429507
113,2.6235947608947754,0.5950472282320884
114,2.6403980255126953,0.5085927701501488
115,2.61617374420166,0.6942250530297981
116,2.624101161956787,0.4388724286280426
117,2.6344282627105713,0.36950557627571967
118,2.6088032722473145,0.4567403984887753
119,2.6138668060302734,0.422498404926182
120,2.6128246784210205,0.5205418871488102
121,2.6197807788848877,0.35967658687884235
122,2.6270463466644287,0.39790963577943667
123,2.6120717525482178,0.4466326479163449
124,2.60750412940979,0.4028598275991549
125,2.614759922027588,0.42657332591631925
126,2.602940797805786,0.4777551558995712
127,2.60652232170105,0.4740490832022626
128,2.6015117168426514,0.4470032447433957
129,2.597440242767334,0.39420884058385935
130,2.5967631340026855,0.40884901106973703
131,2.6018900871276855,0.4294360203559483
132,2.600506544113159,0.5904853344885257
133,2.584467649459839,0.5501839387143033
134,2.5949082374572754,0.5166354090160538
135,2.592167615890503,0.49908051498873
136,2.592510461807251,0.3821885525196882
137,2.590529680252075,0.4777356883076044
138,2.5690903663635254,0.3753578506946888
139,2.589017152786255,0.4506782315571173
140,2.583226203918457,0.45884089854691584
141,2.5923211574554443,0.37648187970943536
142,2.5690197944641113,0.3942843509917217
143,2.5920536518096924,0.41111186214394146
144,2.576641798019409,0.3533100235171342
145,2.5691585540771484,0.3998565551076054
146,2.574646234512329,0.3607802545829205
147,2.5635085105895996,0.41149880920921245
148,2.5715842247009277,0.36738639935255724
149,2.5767929553985596,0.4079304519536137
150,2.568885564804077,0.36392177268165654
151,2.5703790187835693,0.3525840832500573
152,2.577197313308716,0.41672049295321245
153,2.5858423709869385,0.42489323121923706
154,2.5769426822662354,0.4252629593621646
155,2.569491147994995,0.35431345548840804
156,2.564683437347412,0.48682728534945424
157,2.577455759048462,0.43433057624774635
158,2.561234474182129,0.36691625918665105
159,2.5743939876556396,0.35255335054886405
160,2.579223155975342,0.480742872098474
161,2.560454845428467,0.3842459940884345
162,2.560946464538574,0.44987460243510063
163,2.5558812618255615,0.33837501004726833
164,2.560774803161621,0.531479065602652
165,2.558696985244751,0.3266140907180924
166,2.546225070953369,0.5403952345460044
167,2.554169178009033,0.34197118360988965
168,2.5666091442108154,0.49720814822013204
169,2.576148509979248,0.3748241793003578
170,2.564478635787964,0.6159991237826153
171,2.559030771255493,0.4776755084454051
172,2.5291502475738525,0.4379282835702213
173,2.544555187225342,0.4694500443050142
174,2.5374410152435303,0.36602182133180405
175,2.5448825359344482,0.4121171450028765
176,2.5210514068603516,0.4007307180922739
177,2.5543854236602783,0.4563030566110379
178,2.557471752166748,0.40897970590015115
179,2.5587000846862793,0.427599208077691
180,2.5401206016540527,0.4682529597153503
181,2.5222201347351074,0.3996352721802841
182,2.5468521118164062,0.45804014238137414
183,2.5396392345428467,0.3918638254932978
184,2.5639395713806152,0.39295027119300674
185,2.5573697090148926,0.451828950100199
186,2.557401657104492,0.5233409935956518
187,2.5500247478485107,0.36603466449729677
188,2.531324625015259,0.512539137235176
189,2.5332672595977783,0.45803958992755905
190,2.5349223613739014,0.6516051574032407
191,2.5275871753692627,0.4194145532067229
192,2.5333778858184814,0.43652474573658123
193,2.534738302230835,0.5048208526890303
194,2.5247766971588135,0.4519697087101899
195,2.5462634563446045,0.5558552171545899
196,2.545999765396118,0.3911157109678904
197,2.5477967262268066,0.7093320478220811
198,2.530092239379883,0.3713648826202993
199,2.533294439315796,0.6250642193182322
200,2.5201218128204346,0.48699790628568246
201,2.521205186843872,0.5552548670947569
202,2.54660964012146,0.4816005556170284
203,2.534135103225708,0.5446121747204276
204,2.517935276031494,0.42662610888392943
205,2.507129430770874,0.5453587592839877
206,2.5130743980407715,0.47932665548498865
207,2.531238555908203,0.46628540078039005
208,2.5224621295928955,0.5358155671358269
209,2.542609453201294,0.5285909242813499
210,2.522703170776367,0.5231880926148519
211,2.519388437271118,0.47616015492267016
212,2.514796733856201,0.3912885011927739
213,2.5149264335632324,0.40584804405772423
214,2.5184168815612793,0.6208701121226523
215,2.52724027633667,0.48359040947196996
216,2.507934331893921,0.6032508384429695
217,2.514519453048706,0.4738211586750538
218,2.5166501998901367,0.5955145559182222
219,2.509392261505127,0.5731900725843659
220,2.501436710357666,0.5353403586111043
221,2.537999391555786,0.5737593941692889
222,2.5152926445007324,0.5236602538230272
223,2.518857002258301,0.5693174638311054
224,2.5148885250091553,0.5057501103244402
225,2.5004353523254395,0.3729241924272021
226,2.5158658027648926,0.3943128754519126
227,2.5174989700317383,0.5167078513904763
228,2.509305715560913,0.44656502818171784
229,2.5129005908966064,0.5481882871498304
230,2.4882493019104004,0.37437150313839884
231,2.5140902996063232,0.5579520905524145
232,2.5230202674865723,0.3310064040352096
233,2.5018911361694336,0.38016179103385234
234,2.508294105529785,0.40341962537613413
235,2.489182710647583,0.42305347549554284
236,2.508157968521118,0.418497658624628
237,2.4994635581970215,0.5295297386165807
238,2.510390043258667,0.4888892883100677
239,2.5062756538391113,0.5406578978376819
240,2.4876444339752197,0.39800430803454323
241,2.4998490810394287,0.46216958716185247
242,2.5003466606140137,0.49037152820648555
243,2.4850540161132812,0.3660711813287338
244,2.4839327335357666,0.47370183899772333
245,2.4976983070373535,0.39714007526579265
246,2.496708393096924,0.415528000172877
247,2.5041801929473877,0.48031161520457794
248,2.5043349266052246,0.36908795816573897
249,2.513918399810791,0.4624931849280995
250,2.5026988983154297,0.4558857472623957
251,2.5173768997192383,0.41265593789231764
252,2.5094709396362305,0.44234830602603714
253,2.4883534908294678,0.4888318036056923
254,2.4827373027801514,0.4686577106360918
255,2.511183738708496,0.5269483366127643
256,2.500356674194336,0.3791967406650452
257,2.5016915798187256,0.44795417931476894
258,2.4794106483459473,0.4128280989422338
259,2.503678798675537,0.3852861440835855
260,2.487675428390503,0.41142844649612254
261,2.4897613525390625,0.34449588475946447
262,2.4742743968963623,0.45908692400399775
263,2.475276231765747,0.38864943039829253
264,2.4847164154052734,0.4083554523947345
265,2.506814479827881,0.5039837516775937
266,2.4815127849578857,0.3936251293519594
267,2.501262903213501,0.4620295303248249
268,2.486093282699585,0.5169529367223666
269,2.4839987754821777,0.45658604193326113
270,2.4817686080932617,0.5458296859390319
271,2.5035839080810547,0.46883486102974214
272,2.49470853805542,0.41742211614986147
